word,shapley,category,path,pronoun,particles,misspelling,label_0,score_0,label_1,score_1,label_2,score_2,label_3,score_3,label_4,score_4,label_5,score_5,label_6,score_6,label_7,score_7,label_8,score_8,label_9,score_9,label_10,score_10,label_11,score_11,common,common_w_cutoff,avg,avg_w_cutoff
หาดใหญ่,0.008641206310130656,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
บริจาค,0.008633910794742405,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,,,,,,,,,,,,,,,,,,,-1.0,,-1.0,
เท่,0.008609383871468404,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,2.0,2.0,1.6363636363636365,1.6363636363636365
ดูก่อน,0.008584827824961394,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,2.0,2.0
เอ้อ,0.008573046303354204,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,,,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,1.0,1.0,1.4,1.4
หมื่น,0.008551117032766342,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตัวเอง,0.008516976261289633,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,True,False,False,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,2.0,2.0
บอล,0.008502212446182966,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,,,,,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,แค่คนรู้จักกัน (acquainted),0.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,0.0,,0.8888888888888888,
ลา,0.008488937940632973,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,,,,,,,,,,,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,-1.0,,-1.0,
อุ,0.008381202234886587,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ป้ะ,0.008355363801762156,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,2.0,2.0,1.8181818181818181,1.8181818181818181
เรียล,0.0083442767107401,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,สนิทกันมาก (Intimate),2.0,,,2.0,,2.0,
เหอะ,0.008220193441957235,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกัน (Close),1.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกัน (Close),1.0,-2.0,-2.0,-0.7272727272727273,-0.7272727272727273
นาย,0.008190168470789034,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,True,False,False,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,แค่คนรู้จักกัน (acquainted),0.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,แค่คนรู้จักกัน (acquainted),0.0,-1.0,-1.0,-0.8181818181818182,-0.8181818181818182
อนุโลม,0.008183455017084878,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,ไม่รู้จักกัน (Unfamiliar),-1.0,,,,,,,,,,,แค่คนรู้จักกัน (acquainted),0.0,,,,,,,แค่คนรู้จักกัน (acquainted),0.0,,,0.0,,0.0,
เกาเหลา,0.008124631480313838,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลอดช่อง,0.00811603874899447,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
โคตร,0.008110443938136796,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,2.0,2.0
ซุป,0.00803422648459673,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นิค,0.007954637054353952,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,แค่คนรู้จักกัน (acquainted),0.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,,1.2222222222222223,
วาน,0.007856620475649834,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ป่ะ,0.007849794966304292,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,2.0,2.0,1.6666666666666667,1.6666666666666667
รักบี้,0.007844956824555993,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ซัน,0.007836784876417369,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,สนิทกันมาก (Intimate),2.0,,,,,,,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,,1.6,
เค,0.007800415553695833,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,,,,,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,,,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,2.0,,1.5,
เอ้า,0.007799376060481733,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,1.6363636363636365,1.6363636363636365
มั่ง,0.007788619580911472,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,1.0,,1.5,
รี,0.007748128345701844,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,ไม่รู้จักกัน (Unfamiliar),-1.0,ไม่รู้จักกัน (Unfamiliar),-1.0,,,,,,,,,,,,,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,-1.0,,-1.0,
มัย,0.007744838600046933,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,2.0,2.0
ป่า,0.0077069326071068645,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
โรคประจำตัว,0.007583385682664812,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,,,,,ไม่รู้จักกัน (Unfamiliar),-1.0,,,-1.0,,-1.0,
ขอบใจ,0.007563572423837811,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,สนิทกัน (Close),1.0,1.0,,1.0,
กระจง,0.007516965735703707,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,
ราวตากผ้า,0.007455710438080132,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ถีบ,0.007442456902936101,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,สนิทกันมาก (Intimate),2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,ไม่ชอบหน้ากัน  (Dislike),-2.0,-2.0,-2.0,-0.5454545454545454,-0.5454545454545454
รถตู้,0.007410571677610278,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เลิศ,0.007373613188974559,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,สนิทกัน (Close),1.0,สนิทกัน (Close),1.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,1.9,1.9
พังงา,0.007363883079960942,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นกฮูก,0.007348732557147741,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตู้เสื้อผ้า,0.007253522984683514,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พิม,0.007251995091792196,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,,,,,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,แค่คนรู้จักกัน (acquainted),0.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,แค่คนรู้จักกัน (acquainted),0.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,,1.25,
อนุ,0.007242871448397636,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ฝุดๆ,0.007189958407252561,2. Know each other,Lexicons/v3/lexicon_task3_clse.jsonl,False,False,True,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,,,สนิทกันมาก (Intimate),2.0,สนิทกันมาก (Intimate),2.0,2.0,2.0,2.0,2.0
